key,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession,AdDate,CreativeID,ExposureID_1,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated,UserID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,city,state
MHWBZHJ6BP,P9750480,Paid Search,132,No,2,23-Oct,C0136,P9750480,Banner,0,0,0,143,0,UaZR2,1P Audience,25,Female,49072,Windows,Desktop,Microsoft Edge,West Valley City,Utah
3I1GFSEZZ5,P9383007,Display,130,Yes,3,23-Oct,C0250,P9383007,Carousel,0,0,0,400,0,UHiKJ,1P Audience,30,Male,64954,iOS,Tablet,Safari,Salt Lake City,Utah
WRE1V69TRH,O7108987,Direct,158,Yes,3,23-Oct,C0059,O7108987,Carousel,0,0,0,0,0,UYing,Custom Audience,20,Male,59094,macOS,Desktop,Microsoft Edge,Houston,Texas
G0M19B84AJ,P3495698,Paid Search,386,No,5,23-Oct,C0219,P3495698,Banner,1,1,1,337,202,U0RBU,Custom Audience,23,Male,41151,iOS,Tablet,Safari,Dallas,Texas
IHJS4M1QG8,P7138734,Display,61,No,1,23-Oct,C0100,P7138734,Carousel,0,0,0,122,0,UOfq2,1P Audience,43,Female,111034,Android,Smartphone,Microsoft Edge,Houston,Texas
2BYTWSRGH3,O2379201,Direct,175,Yes,1,23-Oct,C0081,O2379201,Video,0,0,0,0,0,UI2ck,Custom Audience,37,Male,95440,iOS,Smartphone,Safari,Dallas,Texas
0KZFNIY4CM,P5915282,Display,155,No,1,23-Oct,C0235,P5915282,Banner,0,0,0,194,0,USk9P,1P Audience,41,Male,93719,Linux,Laptop,Mozilla Firefox,San Antonio,Texas
YXJ86L6BDX,O1643740,SEO,83,No,3,23-Oct,C0034,O1643740,Banner,0,0,0,0,0,UKfGV,3P Audience,18,Male,48469,Windows,Laptop,Microsoft Edge,San Antonio,Texas
Y5GUPT6SXV,O4382081,Direct,169,No,1,23-Oct,C0021,O4382081,Video,0,0,0,0,0,UdRsh,1P Audience,34,Male,65032,iOS,Smartphone,Safari,Houston,Texas
TYE1K8SMSU,O6267762,Direct,118,No,2,23-Oct,C0142,O6267762,Carousel,0,0,0,0,0,UsPOi,Custom Audience,25,Female,53018,macOS,Laptop,Microsoft Edge,San Antonio,Texas
RZ4MCVOB7C,P7197821,Display,126,No,2,23-Oct,C0018,P7197821,Banner,1,1,0,152,0,U9JGv,3P Audience,46,Male,160010,Android,Smartphone,Microsoft Edge,San Antonio,Texas
F4K16RIADY,P8110556,Paid Search,117,Yes,3,23-Oct,C0241,P8110556,Video,0,0,0,260,0,UcJXH,Custom Audience,29,Female,60675,iOS,Smartphone,Safari,Memphis,Tennessee
M41WSDHANE,O4494628,Referral,111,No,1,23-Oct,C0061,O4494628,Banner,0,0,0,0,0,UxFzO,3P Audience,20,Female,43739,macOS,Desktop,Microsoft Edge,Nashville,Tennessee
HL7N9KZOWM,P4296139,Display,70,Yes,1,23-Oct,C0202,P4296139,Carousel,1,1,0,152,0,Ubi1F,1P Audience,29,Male,75621,iOS,Tablet,Safari,Nashville,Tennessee
XXZ3G2XGKC,O7284874,SEO,175,No,1,23-Oct,C0204,O7284874,Carousel,0,0,0,0,0,UHz3j,Custom Audience,20,Female,48999,Windows,Laptop,Microsoft Edge,Memphis,Tennessee
D5GIUDBATR,O1675546,SEO,144,Yes,3,23-Oct,C0064,O1675546,Video,0,0,0,0,0,UmBfu,Custom Audience,43,Female,114886,Android,Tablet,Microsoft Edge,Knoxville,Tennessee
NLZRIVRW22,P4748530,Display,146,No,1,23-Oct,C0095,P4748530,Video,0,0,0,624,0,UF6JK,3P Audience,41,Male,118641,Android,Smartphone,Microsoft Edge,Knoxville,Tennessee
PXEQVLOL54,P1843943,Paid Search,92,Yes,3,23-Oct,C0164,P1843943,Video,0,0,0,457,0,Ud32p,Custom Audience,41,Male,116273,Windows,Desktop,Microsoft Edge,Knoxville,Tennessee
IASWMS95AU,O7177451,Referral,163,Yes,3,23-Oct,C0116,O7177451,Carousel,0,0,0,0,0,UYO6b,1P Audience,25,Female,50059,macOS,Laptop,Microsoft Edge,Memphis,Tennessee
Q20NDCX0N6,P3596915,Display,152,No,2,23-Oct,C0003,P3596915,Banner,0,0,0,622,0,UYO6b,Custom Audience,25,Female,50059,iOS,Tablet,Safari,Rapid City,South Dakota
LFL7E6H0QB,O9708008,Direct,109,No,3,23-Oct,C0028,O9708008,Banner,0,0,0,0,0,Ugsnx,Custom Audience,36,Male,115684,iOS,Tablet,Safari,Rapid City,South Dakota
Y9GHEGHWMI,P6428671,Display,456,No,4,23-Oct,C0036,P6428671,Carousel,1,1,1,864,702,UJ0tZ,3P Audience,49,Female,171009,Windows,Laptop,Microsoft Edge,Aberdeen,South Dakota
QFZ2SXRSYT,O9287001,SEO,74,No,2,23-Oct,C0175,O9287001,Banner,1,0,0,0,0,UmKtW,Custom Audience,18,Female,48496,Linux,Laptop,Mozilla Firefox,Aberdeen,South Dakota
TLZ56EC7V8,P2792581,Display,132,No,3,23-Oct,C0112,P2792581,Video,0,0,0,772,0,UKEhV,Custom Audience,40,Female,111634,Android,Tablet,Microsoft Edge,Aberdeen,South Dakota
BQY8I1O2UX,O5207016,Direct,119,No,3,23-Oct,C0041,O5207016,Carousel,0,0,0,0,0,UfmkR,1P Audience,24,Female,57115,Windows,Desktop,Microsoft Edge,Rapid City,South Dakota
U4IGMDHZR4,O4407496,Direct,91,No,2,23-Oct,C0044,O4407496,Video,0,0,0,0,0,U5oNM,Custom Audience,47,Male,145209,macOS,Desktop,Microsoft Edge,Rapid City,South Dakota
X8P4U3PRUU,P2425139,Display,170,No,1,23-Oct,C0126,P2425139,Banner,0,0,0,696,0,UtERO,3P Audience,51,Male,176696,Android,Smartphone,Microsoft Edge,Sioux Falls,South Dakota
Z3KKULRE2P,P2133255,Paid Search,145,Yes,2,23-Oct,C0073,P2133255,Banner,0,0,0,605,0,UR70B,Custom Audience,21,Male,54854,Windows,Laptop,Microsoft Edge,Sioux Falls,South Dakota
B6EI435AQM,O8335778,Direct,153,Yes,3,23-Oct,C0011,O8335778,Banner,0,0,0,0,0,UqzWt,Custom Audience,25,Female,41152,Linux,Laptop,Mozilla Firefox,Columbia,South Carolina
EHEBV49ER8,P1853202,Display,85,No,1,23-Oct,C0157,P1853202,Carousel,0,0,0,660,0,USuwM,3P Audience,34,Male,66722,macOS,Desktop,Microsoft Edge,Columbia,South Carolina
QJA3LH4ME9,O7371641,SEO,103,No,3,23-Oct,C0033,O7371641,Carousel,1,0,0,0,0,UynlC,1P Audience,26,Female,64594,macOS,Laptop,Microsoft Edge,Charleston,South Carolina
3OVBHY6A8D,P8091001,Display,169,No,2,23-Oct,C0249,P8091001,Carousel,1,1,0,650,0,UPD5f,3P Audience,53,Female,158718,iOS,Tablet,Safari,Columbia,South Carolina
HAHMQK5ZG8,O3166390,SEO,380,No,6,23-Oct,C0182,O3166390,Carousel,1,1,1,0,343,UbwhQ,1P Audience,28,Female,71161,Android,Smartphone,Microsoft Edge,North Charleston,South Carolina
6650FMZZ18,O2343111,SEO,173,Yes,3,23-Oct,C0228,O2343111,Banner,1,0,0,0,0,U4Ohf,1P Audience,26,Male,77725,iOS,Tablet,Safari,North Charleston,South Carolina
KDE8XFNJWG,P8764096,Display,159,No,1,23-Oct,C0239,P8764096,Video,0,0,0,133,0,UbwhQ,3P Audience,28,Female,71161,macOS,Desktop,Microsoft Edge,Columbia,South Carolina
0Y4UVU4L13,P6945486,Display,422,No,5,23-Oct,C0167,P6945486,Carousel,1,1,1,812,574,UG7nC,3P Audience,53,Female,197261,macOS,Laptop,Microsoft Edge,Charleston,South Carolina
SV62V1ZG80,O8087160,Direct,139,Yes,1,23-Oct,C0107,O8087160,Carousel,0,0,0,0,0,UTPRq,Custom Audience,28,Male,71027,Windows,Laptop,Microsoft Edge,North Charleston,South Carolina
7Z3FOZ22R8,O6662646,SEO,71,No,1,23-Oct,C0095,O6662646,Carousel,1,0,0,0,0,UqFbc,3P Audience,30,Female,64898,Linux,Laptop,Mozilla Firefox,North Charleston,South Carolina
0LTN9JV6DI,P2191880,Display,149,No,1,23-Oct,C0084,P2191880,Video,0,0,0,159,0,USk9P,Custom Audience,41,Male,93719,Windows,Desktop,Microsoft Edge,North Charleston,South Carolina
WBB9TX6BLO,P6788019,Paid Search,367,No,4,23-Oct,C0237,P6788019,Carousel,1,1,1,761,494,UtERO,Custom Audience,51,Male,176696,Windows,Desktop,Microsoft Edge,Columbia,South Carolina
FE4VU9SPHH,P9785040,Display,74,No,2,23-Oct,C0199,P9785040,Banner,0,0,0,576,0,U7qqn,3P Audience,16,Female,49434,iOS,Tablet,Safari,Columbia,South Carolina
QO62LPMKFD,P3256223,Display,122,No,1,23-Oct,C0148,P3256223,Carousel,0,0,0,492,0,UqzWt,1P Audience,25,Female,41152,Android,Smartphone,Microsoft Edge,Columbia,South Carolina
UP6CPTF92K,P3298141,Paid Search,82,No,1,23-Oct,C0247,P3298141,Banner,1,0,0,794,0,U26Yt,Custom Audience,33,Male,65046,macOS,Desktop,Microsoft Edge,Warwick,Rhode Island
I6ZBHL2BOL,P6940374,Display,82,No,3,23-Oct,C0045,P6940374,Video,0,0,0,776,0,UFg5H,Custom Audience,31,Male,60613,Android,Tablet,Microsoft Edge,Warwick,Rhode Island
Z8J7QGOCWA,O7615438,Referral,98,No,2,23-Oct,C0046,O7615438,Carousel,0,0,0,0,0,Uwb83,Custom Audience,42,Female,93622,Android,Tablet,Microsoft Edge,Providence,Rhode Island
44WO4OBYK7,P7678343,Paid Search,123,No,2,23-Oct,C0225,P7678343,Carousel,0,0,0,665,0,UzPLp,3P Audience,41,Female,109041,Windows,Desktop,Microsoft Edge,Providence,Rhode Island
4IG34EH4NJ,P9364978,Display,99,No,2,23-Oct,C0050,P9364978,Video,1,1,0,261,0,UDESq,1P Audience,18,Female,49499,iOS,Smartphone,Safari,Cranston,Rhode Island
ZEUCYNOQVD,P4368288,Paid Search,177,No,2,23-Oct,C0225,P4368288,Carousel,0,0,0,287,0,UUwSK,Custom Audience,29,Male,77372,Linux,Laptop,Mozilla Firefox,Cranston,Rhode Island
VMH49GY9B4,O4661347,Direct,175,Yes,3,23-Oct,C0003,O4661347,Carousel,0,0,0,0,0,UWBmc,Custom Audience,25,Female,40808,iOS,Tablet,Safari,Warwick,Rhode Island
P5CIGV4RUS,O5299383,Referral,143,No,2,23-Oct,C0021,O5299383,Carousel,1,1,0,0,0,UTL5g,1P Audience,36,Female,93430,Linux,Laptop,Mozilla Firefox,Pittsburgh,Pennsylvania
6HLUUA1I3Q,P8363504,Display,86,No,3,23-Oct,C0223,P8363504,Carousel,1,0,0,501,0,U11u7,3P Audience,40,Female,86550,macOS,Laptop,Microsoft Edge,Allentown,Pennsylvania
0N71UDRTNT,P8908175,Display,166,Yes,1,23-Oct,C0243,P8908175,Carousel,0,0,0,752,0,U5jlV,3P Audience,49,Female,120735,Android,Smartphone,Microsoft Edge,Allentown,Pennsylvania
5B0GMWK51N,O4192993,Referral,156,No,3,23-Oct,C0075,O4192993,Carousel,1,1,0,0,0,UoXBT,1P Audience,23,Male,40069,Linux,Laptop,Mozilla Firefox,Philadelphia,Pennsylvania
8YRO2PA8BI,O8082598,SEO,136,No,2,23-Oct,C0086,O8082598,Carousel,0,0,0,0,0,UYing,1P Audience,20,Male,59094,macOS,Laptop,Microsoft Edge,Pittsburgh,Pennsylvania
BDK6RUG5IQ,P6776633,Display,138,Yes,3,23-Oct,C0038,P6776633,Carousel,1,0,0,698,0,U7i0V,1P Audience,37,Male,106124,Windows,Laptop,Microsoft Edge,Salem,Oregon
00O9ILLE4O,O9447190,Direct,76,No,1,23-Oct,C0142,O9447190,Video,0,0,0,0,0,UE2mz,3P Audience,24,Female,51123,Windows,Desktop,Microsoft Edge,Eugene,Oregon
7TSRAV1R3S,O2128701,Direct,154,No,1,23-Oct,C0233,O2128701,Banner,0,0,0,0,0,U5QXd,3P Audience,24,Male,43778,Android,Tablet,Microsoft Edge,Salem,Oregon
VXXUAOGWOO,P6504820,Paid Search,131,Yes,1,23-Oct,C0102,P6504820,Banner,0,0,0,112,0,U26Yt,Custom Audience,33,Male,65046,iOS,Tablet,Safari,Salem,Oregon
9BIYW30I7A,P5661140,Paid Search,171,No,3,23-Oct,C0079,P5661140,Video,0,0,0,672,0,UQfcL,Custom Audience,53,Female,182319,macOS,Laptop,Microsoft Edge,Salem,Oregon
10S4HQ4VKT,O1472271,SEO,127,No,3,23-Oct,C0078,O1472271,Banner,0,0,0,0,0,UkSGs,3P Audience,37,Female,96599,iOS,Tablet,Safari,Salem,Oregon
RXCXWRGRXS,O2790018,Direct,143,No,2,23-Oct,C0068,O2790018,Banner,0,0,0,0,0,UM3J2,1P Audience,43,Female,92710,iOS,Smartphone,Safari,Salem,Oregon
NBNSMCTZCF,O3557152,Referral,143,Yes,1,23-Oct,C0205,O3557152,Video,0,0,0,0,0,UGXFt,Custom Audience,22,Female,46077,Windows,Desktop,Microsoft Edge,Eugene,Oregon
I5XSL7V053,O3914927,SEO,112,No,3,23-Oct,C0232,O3914927,Carousel,1,0,0,0,0,UG7C2,3P Audience,42,Female,84763,macOS,Desktop,Microsoft Edge,Eugene,Oregon
7QW4657HUH,P5418003,Paid Search,169,No,1,23-Oct,C0189,P5418003,Banner,0,0,0,321,0,U3Pyk,Custom Audience,23,Female,51836,iOS,Tablet,Safari,Portland,Oregon
PRJAQUV0LP,P6861438,Display,101,No,2,23-Oct,C0028,P6861438,Banner,0,0,0,192,0,U7AVx,Custom Audience,38,Male,100983,macOS,Laptop,Microsoft Edge,Norman,Oklahoma
EXDTEZUMK8,O5582117,Direct,86,No,3,23-Oct,C0016,O5582117,Carousel,1,1,0,0,0,U2nS6,Custom Audience,31,Male,62331,Windows,Laptop,Microsoft Edge,Tulsa,Oklahoma
X0TKT99W5K,P2310385,Display,123,No,3,23-Oct,C0108,P2310385,Carousel,1,0,0,736,0,UOWzG,Custom Audience,44,Female,116218,Linux,Laptop,Mozilla Firefox,Oklahoma City,Oklahoma
AR288SFAN8,P8761407,Paid Search,84,Yes,2,23-Oct,C0114,P8761407,Carousel,0,0,0,697,0,UnXUb,Custom Audience,29,Male,66323,macOS,Laptop,Microsoft Edge,Tulsa,Oklahoma
YZ2EI1MBDH,O1331076,Referral,67,No,1,23-Oct,C0032,O1331076,Video,0,0,0,0,0,UM3J2,3P Audience,43,Female,92710,Windows,Desktop,Microsoft Edge,Oklahoma City,Oklahoma
J7073QAZ3Y,P6588469,Display,167,No,2,23-Oct,C0214,P6588469,Video,0,0,0,480,0,UK6gi,1P Audience,46,Female,158374,iOS,Tablet,Safari,Oklahoma City,Oklahoma
YRJWG2W4B9,P7215880,Paid Search,174,Yes,3,23-Oct,C0110,P7215880,Carousel,0,0,0,380,0,UXAek,3P Audience,52,Female,184163,iOS,Smartphone,Safari,Norman,Oklahoma
ZV68C2TK5C,P1093870,Display,169,No,2,23-Oct,C0090,P1093870,Carousel,0,0,0,649,0,UGUtZ,1P Audience,38,Female,113760,iOS,Smartphone,Safari,Norman,Oklahoma
K7W6VT5IH8,P9012676,Display,136,No,1,23-Oct,C0083,P9012676,Video,0,0,0,761,0,UFwqa,3P Audience,20,Male,54319,macOS,Desktop,Microsoft Edge,Norman,Oklahoma
Z9BORLAEFR,O5807176,Referral,115,No,2,23-Oct,C0019,O5807176,Banner,0,0,0,0,0,UJ0tZ,1P Audience,49,Female,171009,Windows,Laptop,Microsoft Edge,Tulsa,Oklahoma
6XTSV1Y0DT,P2774628,Display,166,No,3,23-Oct,C0178,P2774628,Carousel,1,0,0,804,0,UG3th,Custom Audience,41,Female,105515,Windows,Desktop,Microsoft Edge,Cincinnati,Ohio
NTWULQNCZR,P5207847,Display,138,No,1,23-Oct,C0058,P5207847,Carousel,0,0,0,594,0,UEc37,1P Audience,40,Female,87442,Linux,Laptop,Mozilla Firefox,Columbus,Ohio
L1M7KC52OW,O9316943,Referral,150,Yes,3,23-Oct,C0085,O9316943,Video,1,1,0,0,0,UTL5g,3P Audience,36,Female,93430,macOS,Desktop,Microsoft Edge,Columbus,Ohio
5N9VEGNEEW,O6522616,Direct,114,Yes,2,23-Oct,C0052,O6522616,Video,1,1,0,0,0,U2TS4,Custom Audience,25,Male,49413,macOS,Desktop,Microsoft Edge,Columbus,Ohio
D48NX48APQ,O3311705,SEO,109,No,2,23-Oct,C0097,O3311705,Banner,0,0,0,0,0,Uk4tU,1P Audience,20,Male,53217,macOS,Laptop,Microsoft Edge,Cincinnati,Ohio
0AMC295L8K,O2312845,SEO,108,No,2,23-Oct,C0126,O2312845,Video,0,0,0,0,0,UEJZu,3P Audience,23,Male,49485,macOS,Desktop,Microsoft Edge,Cincinnati,Ohio
2DTWL4V4W2,P1905248,Display,138,No,2,23-Oct,C0127,P1905248,Banner,0,0,0,106,0,U57fo,1P Audience,17,Male,43145,macOS,Laptop,Microsoft Edge,Cincinnati,Ohio
MYYLT1U3WS,O7828755,SEO,66,No,1,23-Oct,C0062,O7828755,Banner,0,0,0,0,0,Us5Pi,1P Audience,26,Male,67770,Linux,Laptop,Mozilla Firefox,Columbus,Ohio
TJU9X1SLIC,P4971252,Paid Search,74,No,3,23-Oct,C0003,P4971252,Carousel,0,0,0,804,0,Ul7aD,3P Audience,35,Female,73330,macOS,Desktop,Microsoft Edge,Columbus,Ohio
818PWYAHG3,P9592008,Display,142,Yes,1,23-Oct,C0192,P9592008,Carousel,0,0,0,881,0,U7odd,Custom Audience,46,Male,143370,iOS,Tablet,Safari,Fargo,North Dakota
4APYNYJF5G,O6119395,Referral,143,No,2,23-Oct,C0099,O6119395,Video,0,0,0,0,0,U4yAI,1P Audience,33,Female,66019,iOS,Tablet,Safari,Bismarck,North Dakota
6G4S8WZC5W,P3438230,Paid Search,99,No,2,23-Oct,C0029,P3438230,Banner,0,0,0,476,0,UbwhQ,Custom Audience,28,Female,71161,Android,Smartphone,Microsoft Edge,Bismarck,North Dakota
1WBZ65SY60,P2179898,Paid Search,129,Yes,1,23-Oct,C0231,P2179898,Banner,0,0,0,672,0,Ul9MF,3P Audience,47,Male,149159,Linux,Laptop,Mozilla Firefox,Grand Forks,North Dakota
9N9774MHZO,O4005972,SEO,457,No,5,23-Oct,C0173,O4005972,Video,1,1,1,0,105,UryTS,1P Audience,34,Female,79602,iOS,Tablet,Safari,Bismarck,North Dakota
8MNAHZB0F6,O1097514,SEO,75,Yes,2,23-Oct,C0013,O1097514,Carousel,0,0,0,0,0,UWx7r,3P Audience,37,Female,105520,iOS,Smartphone,Safari,Grand Forks,North Dakota
WUL8616R60,P1133884,Display,126,No,3,23-Oct,C0073,P1133884,Video,1,1,0,262,0,Ugsnx,Custom Audience,36,Male,115684,Linux,Laptop,Mozilla Firefox,Fargo,North Dakota
36XPT8ZEGA,P7150081,Paid Search,109,No,1,23-Oct,C0121,P7150081,Banner,0,0,0,740,0,UPg5E,1P Audience,34,Male,60052,Android,Tablet,Microsoft Edge,Raleigh,North Carolina
LSK2YZTC2Q,O9540004,SEO,124,No,1,23-Oct,C0219,O9540004,Carousel,1,1,0,0,0,UoXBT,3P Audience,23,Male,40069,iOS,Tablet,Safari,Charlotte,North Carolina
GJGGP1E3QC,P2719670,Display,65,No,1,23-Oct,C0162,P2719670,Banner,1,0,0,554,0,UeC62,Custom Audience,49,Female,140446,Android,Smartphone,Microsoft Edge,Greensboro,North Carolina
5FPCSBGZ3R,O5954818,SEO,158,No,1,23-Oct,C0109,O5954818,Carousel,0,0,0,0,0,UaAvw,3P Audience,32,Female,67067,Windows,Laptop,Microsoft Edge,Raleigh,North Carolina
6VJJH5EV2D,O9421346,Referral,96,No,3,23-Oct,C0046,O9421346,Banner,0,0,0,0,0,UjZ0P,Custom Audience,30,Female,68779,iOS,Tablet,Safari,Greensboro,North Carolina
5CSXO67ZVJ,P8198622,Paid Search,88,No,2,23-Oct,C0060,P8198622,Banner,0,0,0,209,0,Um2Ml,1P Audience,35,Female,69304,macOS,Desktop,Microsoft Edge,Charlotte,North Carolina
B00IYVXMQP,O2889621,Referral,145,No,1,23-Oct,C0063,O2889621,Carousel,1,1,0,0,0,U7i0V,3P Audience,37,Male,106124,Windows,Laptop,Microsoft Edge,Rochester,New York
88NYEOCIK9,O9738114,Referral,69,No,2,23-Oct,C0234,O9738114,Banner,0,0,0,0,0,UYX2T,3P Audience,43,Male,118071,Windows,Desktop,Microsoft Edge,New York City,New York
IX7TOYJMIV,O7814457,Direct,63,No,1,23-Oct,C0026,O7814457,Video,0,0,0,0,0,U57fo,3P Audience,17,Male,43145,macOS,Desktop,Microsoft Edge,Buffalo,New York
4WTDDHQJQ6,O1848451,Direct,148,No,1,23-Oct,C0213,O1848451,Banner,0,0,0,0,0,U9RjW,Custom Audience,48,Female,120087,Android,Smartphone,Microsoft Edge,Buffalo,New York
33H66H49UU,O3465640,Direct,161,No,3,23-Oct,C0229,O3465640,Video,0,0,0,0,0,ULtyg,Custom Audience,52,Male,170732,Windows,Laptop,Microsoft Edge,Las Cruces,New Mexico
JMCRKDHAF7,P1037550,Display,95,No,3,23-Oct,C0230,P1037550,Banner,1,0,0,409,0,UL9db,1P Audience,24,Male,49192,macOS,Laptop,Microsoft Edge,Rio Rancho,New Mexico
RJ1C6BXTV0,P6172045,Paid Search,129,No,1,23-Oct,C0004,P6172045,Banner,0,0,0,488,0,UWtWp,1P Audience,48,Male,132577,Android,Tablet,Microsoft Edge,Las Cruces,New Mexico
9L3L2R3X80,O8325175,Direct,139,No,2,23-Oct,C0184,O8325175,Banner,0,0,0,0,0,UTEEa,Custom Audience,31,Female,75358,Windows,Desktop,Microsoft Edge,Las Cruces,New Mexico
L33824BINK,O5909829,Referral,176,No,1,23-Oct,C0080,O5909829,Carousel,1,1,0,0,0,UK6gi,Custom Audience,46,Female,158374,iOS,Smartphone,Safari,Rio Rancho,New Mexico
NCWDMA1US4,P9864270,Display,128,Yes,3,23-Oct,C0016,P9864270,Banner,0,0,0,356,0,U5jlV,Custom Audience,49,Female,120735,iOS,Tablet,Safari,Albuquerque,New Mexico
OQQ3DKY3WT,O9139419,SEO,129,No,2,23-Oct,C0208,O9139419,Carousel,0,0,0,0,0,UkyH1,3P Audience,41,Female,84417,Android,Smartphone,Microsoft Edge,Albuquerque,New Mexico
TZQJ30XEJV,P6205462,Display,117,Yes,2,23-Oct,C0135,P6205462,Banner,1,1,0,632,0,U2nS6,1P Audience,31,Male,62331,Android,Smartphone,Microsoft Edge,Paterson,New Jersey
YMFO8K56RX,O1418165,SEO,150,Yes,3,23-Oct,C0250,O1418165,Banner,0,0,0,0,0,Ubi1F,Custom Audience,29,Male,75621,Windows,Desktop,Microsoft Edge,Jersey City,New Jersey
SBYOX1MNBL,O5720461,SEO,152,Yes,3,23-Oct,C0204,O5720461,Video,0,0,0,0,0,UXXed,1P Audience,54,Female,187288,iOS,Smartphone,Safari,Newark,New Jersey
9MFRQ1RHQ6,P7558364,Display,148,No,2,23-Oct,C0083,P7558364,Carousel,1,0,0,570,0,UGUtZ,3P Audience,38,Female,113760,Windows,Desktop,Microsoft Edge,Cheyenne,Wyoming
6U0INYZXKC,P4607595,Paid Search,73,Yes,2,23-Oct,C0110,P4607595,Banner,0,0,0,471,0,UmKtW,1P Audience,18,Female,48496,Linux,Laptop,Mozilla Firefox,Cheyenne,Wyoming
T7G6NWOW32,O5404895,SEO,149,Yes,3,23-Oct,C0169,O5404895,Banner,1,1,0,0,0,UYo0N,3P Audience,38,Male,87476,macOS,Desktop,Microsoft Edge,Cheyenne,Wyoming
G4JTNLN4XG,P3841398,Paid Search,147,Yes,3,23-Oct,C0182,P3841398,Banner,0,0,0,534,0,ULeqy,Custom Audience,41,Male,106726,Linux,Laptop,Mozilla Firefox,Cheyenne,Wyoming
OFUXSM4PG5,P1689367,Display,142,Yes,1,23-Oct,C0044,P1689367,Banner,0,0,0,419,0,UlwjI,Custom Audience,23,Female,53493,macOS,Laptop,Microsoft Edge,Tacoma,Washington
Q814DWRM6J,O8392442,SEO,80,Yes,3,23-Oct,C0148,O8392442,Video,0,0,0,0,0,UnSUW,1P Audience,36,Female,120000,Android,Tablet,Microsoft Edge,Norfolk,Virginia
SCZBXEROQI,O6827888,SEO,105,Yes,1,23-Oct,C0106,O6827888,Video,0,0,0,0,0,UvlTr,3P Audience,33,Male,70322,Windows,Desktop,Microsoft Edge,South Burlington,Vermont
4UU9QZLNW9,O5421746,Direct,127,Yes,1,23-Oct,C0202,O5421746,Carousel,0,0,0,0,0,UUwSK,1P Audience,29,Male,77372,Android,Tablet,Microsoft Edge,Rutland,Vermont
BKIFNITJ38,P6469564,Display,175,Yes,3,23-Oct,C0159,P6469564,Video,0,0,0,573,0,U9JGv,Custom Audience,46,Male,160010,iOS,Tablet,Safari,San Antonio,Texas
5NXPBLH14M,P3548099,Paid Search,162,No,1,23-Oct,C0140,P3548099,Video,0,0,0,676,0,UqGLc,Custom Audience,31,Male,71061,Linux,Laptop,Mozilla Firefox,Knoxville,Tennessee
0J8WMABSOY,O8304517,Direct,70,Yes,2,23-Oct,C0081,O8304517,Carousel,1,0,0,0,0,UzGxK,3P Audience,48,Female,170669,Android,Smartphone,Microsoft Edge,Rapid City,South Dakota
SZ6P83BWOD,P4866019,Paid Search,143,Yes,1,23-Oct,C0247,P4866019,Banner,0,0,0,182,0,UG3th,1P Audience,41,Female,105515,iOS,Smartphone,Safari,Columbia,South Carolina
TEGQ83NN1Y,P6881162,Display,174,No,1,23-Oct,C0149,P6881162,Carousel,0,0,0,651,0,UnbFE,3P Audience,16,Female,49401,Android,Tablet,Microsoft Edge,Warwick,Rhode Island
TJIUO0FCX0,P2012971,Display,95,Yes,2,23-Oct,C0003,P2012971,Video,1,0,0,138,0,UN7Ek,Custom Audience,44,Male,98607,Android,Smartphone,Microsoft Edge,Providence,Rhode Island
LRC5XJK5AG,O2107870,Direct,102,No,2,23-Oct,C0165,O2107870,Banner,0,0,0,0,0,U4wny,3P Audience,31,Male,78361,Android,Tablet,Microsoft Edge,Warwick,Rhode Island
Y4OW6E15J0,O8008849,SEO,165,Yes,1,23-Oct,C0155,O8008849,Video,0,0,0,0,0,UCwff,3P Audience,21,Female,53265,Android,Smartphone,Microsoft Edge,Providence,Rhode Island
TWYRKYHICU,P8232007,Paid Search,95,No,1,23-Oct,C0039,P8232007,Carousel,0,0,0,717,0,UVyxa,Custom Audience,20,Female,59586,Android,Smartphone,Microsoft Edge,Allentown,Pennsylvania
87CO5P4UMU,P3445824,Paid Search,146,Yes,2,23-Oct,C0074,P3445824,Video,0,0,0,453,0,UYX2T,1P Audience,43,Male,118071,Windows,Laptop,Microsoft Edge,Portland,Oregon
G4JTNLN4XG,P3841398,Paid Search,147,Yes,3,23-Oct,C0182,P3841398,Banner,0,0,0,534,0,UgaM5,3P Audience,19,Male,56325,Android,Smartphone,Microsoft Edge,Portland,Oregon
AIP7CIY5R7,O2380972,Direct,133,Yes,1,23-Oct,C0013,O2380972,Banner,0,0,0,0,0,UwCuW,Custom Audience,27,Male,66577,iOS,Smartphone,Safari,Salem,Oregon
G4DOQTCE51,O6055083,SEO,92,No,3,23-Oct,C0177,O6055083,Banner,1,1,0,0,0,UAFG7,1P Audience,25,Male,56870,Windows,Desktop,Microsoft Edge,Eugene,Oregon
U2FBXKDWQC,O1834664,Referral,68,No,1,23-Oct,C0092,O1834664,Carousel,0,0,0,0,0,U8Xj0,3P Audience,51,Male,146835,macOS,Desktop,Microsoft Edge,Norman,Oklahoma
C3Z41LGZV1,P2070871,Display,80,No,3,23-Oct,C0086,P2070871,Carousel,0,0,0,214,0,URH9Q,3P Audience,53,Female,148095,macOS,Laptop,Microsoft Edge,Norman,Oklahoma
