SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession,AdDate,CreativeID,ExposureID_1,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated,UserID,ExposureID_2,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
GMHAG8NOHZ,P1916225,Paid Search,164,No,1,23-Apr,C0160,P1916225,Carousel,No,No,No,591,0,UBfpv,P1916225,3P Audience,23,Female,51302,iOS,Smartphone,Safari,"Portland, Oregon"
A6UU7LG289,P8631659,Paid Search,65,No,1,23-Apr,C0028,P8631659,Video,No,No,No,799,0,UO9q4,P8631659,3P Audience,30,Male,67407,macOS,Desktop,Microsoft Edge,"Salem, Oregon"
O4S2V06A72,O2260070,Referral,88,Yes,3,23-Sep,C0113,O2260070,Banner,No,No,No,0,0,UMPt0,O2260070,Custom Audience,42,Female,84054,Linux,Laptop,Mozilla Firefox,"Eugene, Oregon"
1GD5L8NR79,O7641446,Referral,170,Yes,1,23-Jul,C0241,O7641446,Video,No,No,No,0,0,UxVfL,O7641446,3P Audience,39,Male,110647,macOS,Desktop,Microsoft Edge,"Portland, Oregon"
YVOZYOO9LP,P8277621,Paid Search,138,No,1,23-Mar,C0219,P8277621,Banner,No,No,No,179,0,UjZ0P,P8277621,Custom Audience,30,Female,68779,Android,Tablet,Microsoft Edge,"Salem, Oregon"
W8WS84QBY1,P2960107,Display,82,Yes,1,23-Sep,C0238,P2960107,Video,No,No,No,666,0,UG3th,P2960107,3P Audience,41,Female,105515,Windows,Desktop,Microsoft Edge,"Salem, Oregon"
ML9O7O1242,P1888828,Paid Search,85,Yes,1,23-Jun,C0188,P1888828,Carousel,No,No,No,818,0,U5LBQ,P1888828,1P Audience,23,Female,58097,Linux,Laptop,Mozilla Firefox,"Salem, Oregon"
WP3I1ECKXR,O1769960,Direct,84,Yes,3,23-May,C0148,O1769960,Banner,No,No,No,0,0,UG7nC,O1769960,Custom Audience,53,Female,197261,Android,Tablet,Microsoft Edge,"Eugene, Oregon"
NGBCIMWLI2,O4848718,Referral,146,No,3,23-Apr,C0215,O4848718,Banner,No,No,No,0,0,UqdkV,O4848718,3P Audience,28,Female,76242,macOS,Desktop,Microsoft Edge,"Salem, Oregon"
FW56JACKJT,O7572677,Direct,123,No,3,23-Jul,C0212,O7572677,Banner,No,No,No,0,0,U35su,O7572677,1P Audience,48,Female,134841,Android,Smartphone,Microsoft Edge,"Salem, Oregon"
RWTCCZZM3M,P9859197,Paid Search,91,No,2,23-Apr,C0190,P9859197,Banner,No,No,No,210,0,UYX2T,P9859197,3P Audience,43,Male,118071,iOS,Tablet,Safari,"Eugene, Oregon"
BH9L9WB4US,O8839840,Referral,122,No,1,23-Apr,C0139,O8839840,Banner,Yes,No,No,0,0,UKEhV,O8839840,1P Audience,40,Female,111634,Windows,Laptop,Microsoft Edge,"Eugene, Oregon"
20741BC37P,P6365486,Paid Search,91,No,1,23-Jun,C0218,P6365486,Video,No,No,No,552,0,UvQZu,P6365486,3P Audience,17,Female,45829,Android,Tablet,Microsoft Edge,"Salem, Oregon"
GV7XSGQG6U,P4128320,Paid Search,76,No,1,23-Jun,C0068,P4128320,Banner,No,No,No,176,0,Uiekv,P4128320,1P Audience,20,Male,51232,Android,Tablet,Microsoft Edge,"Portland, Oregon"
NFQBRIWCT7,P3619845,Display,75,No,2,23-Jun,C0083,P3619845,Carousel,No,No,No,467,0,UhJ4E,P3619845,1P Audience,20,Female,53369,Android,Smartphone,Microsoft Edge,"Eugene, Oregon"
6H3XH1ZL3I,P5122741,Display,154,No,2,23-Nov,C0101,P5122741,Carousel,No,No,No,862,0,UcJXH,P5122741,3P Audience,29,Female,60675,macOS,Laptop,Microsoft Edge,"Portland, Oregon"
BDK6RUG5IQ,P6776633,Display,138,Yes,3,23-Oct,C0038,P6776633,Carousel,Yes,No,No,698,0,U7i0V,P6776633,1P Audience,37,Male,106124,Windows,Laptop,Microsoft Edge,"Salem, Oregon"
2I77IURT4X,O8564342,Referral,154,No,2,23-May,C0111,O8564342,Banner,Yes,Yes,No,0,0,U2rau,O8564342,Custom Audience,50,Male,153888,Android,Tablet,Microsoft Edge,"Portland, Oregon"
00O9ILLE4O,O9447190,Direct,76,No,1,23-Oct,C0142,O9447190,Video,No,No,No,0,0,UE2mz,O9447190,3P Audience,24,Female,51123,Windows,Desktop,Microsoft Edge,"Eugene, Oregon"
ZKR60NG0SC,O3047928,SEO,112,Yes,1,23-May,C0050,O3047928,Carousel,No,No,No,0,0,UTL5g,O3047928,1P Audience,36,Female,93430,iOS,Smartphone,Safari,"Portland, Oregon"
5QZIYTW4F3,O9465115,Referral,145,No,2,23-Jan,C0140,O9465115,Carousel,Yes,No,No,0,0,Uctmp,O9465115,Custom Audience,17,Female,51178,iOS,Tablet,Safari,"Eugene, Oregon"
7TSRAV1R3S,O2128701,Direct,154,No,1,23-Oct,C0233,O2128701,Banner,No,No,No,0,0,U5QXd,O2128701,3P Audience,24,Male,43778,Android,Tablet,Microsoft Edge,"Salem, Oregon"
QFQ0SVJ1QY,O5624559,SEO,77,No,2,23-Feb,C0238,O5624559,Carousel,No,No,No,0,0,UYX2T,O5624559,Custom Audience,43,Male,118071,Android,Tablet,Microsoft Edge,"Portland, Oregon"
D1VTAU1EPH,O1187450,Referral,122,No,2,23-Aug,C0135,O1187450,Banner,No,No,No,0,0,UwCuW,O1187450,1P Audience,27,Male,66577,macOS,Desktop,Microsoft Edge,"Salem, Oregon"
5FBKHK8TYO,O5862636,Referral,92,No,2,23-Apr,C0237,O5862636,Video,No,No,No,0,0,UL9db,O5862636,3P Audience,24,Male,49192,macOS,Laptop,Microsoft Edge,"Portland, Oregon"
4AAXHYW8KW,P1883196,Display,431,No,5,23-Nov,C0179,P1883196,Video,Yes,Yes,Yes,282,644,Uk4tU,P1883196,Custom Audience,20,Male,53217,Windows,Desktop,Microsoft Edge,"Eugene, Oregon"
VXXUAOGWOO,P6504820,Paid Search,131,Yes,1,23-Oct,C0102,P6504820,Banner,No,No,No,112,0,U26Yt,P6504820,Custom Audience,33,Male,65046,iOS,Tablet,Safari,"Salem, Oregon"
G4JTNLN4XG,P3841398,Paid Search,147,Yes,3,23-Nov,C0125,P3841398,Banner,No,No,No,310,0,UgaM5,P3841398,3P Audience,19,Male,56325,Android,Smartphone,Microsoft Edge,"Portland, Oregon"
0UCSIN62J8,P5909526,Paid Search,110,No,2,23-Feb,C0141,P5909526,Carousel,No,No,No,847,0,UAx3d,P5909526,Custom Audience,47,Female,129716,Linux,Laptop,Mozilla Firefox,"Eugene, Oregon"
X8MH54X9OU,P5505590,Paid Search,77,No,1,23-Jun,C0198,P5505590,Carousel,No,No,No,512,0,UpGgW,P5505590,Custom Audience,27,Male,65184,Android,Tablet,Microsoft Edge,"Portland, Oregon"
HM75KA6W5K,P3728016,Paid Search,172,No,2,23-Jun,C0151,P3728016,Video,No,No,No,607,0,Us5Pi,P3728016,Custom Audience,26,Male,67770,iOS,Smartphone,Safari,"Salem, Oregon"
FELZ44LGL9,O4016472,Referral,78,No,2,23-Feb,C0055,O4016472,Carousel,No,No,No,0,0,USuwM,O4016472,1P Audience,34,Male,66722,macOS,Desktop,Microsoft Edge,"Portland, Oregon"
9BIYW30I7A,P5661140,Paid Search,171,No,3,23-Oct,C0079,P5661140,Video,No,No,No,672,0,UQfcL,P5661140,Custom Audience,53,Female,182319,macOS,Laptop,Microsoft Edge,"Salem, Oregon"
9ZRRNP0L9S,P5673509,Paid Search,161,No,1,23-May,C0153,P5673509,Banner,Yes,No,No,323,0,U41Ul,P5673509,3P Audience,37,Male,80595,Android,Tablet,Microsoft Edge,"Eugene, Oregon"
55QU7N632X,P7944818,Paid Search,85,Yes,2,23-Nov,C0022,P7944818,Banner,No,No,No,760,0,UUII2,P7944818,1P Audience,35,Male,66782,macOS,Laptop,Microsoft Edge,"Eugene, Oregon"
PAANEMX4OV,P1814368,Display,60,No,3,23-Aug,C0008,P1814368,Video,No,No,No,752,0,Udaez,P1814368,1P Audience,16,Female,53273,macOS,Laptop,Microsoft Edge,"Eugene, Oregon"
FPVJRVDK7K,O3979425,Referral,131,No,1,23-Mar,C0236,O3979425,Video,No,No,No,0,0,UlwjI,O3979425,Custom Audience,23,Female,53493,iOS,Smartphone,Safari,"Salem, Oregon"
PIT23A7SOP,P7185339,Paid Search,173,No,2,23-Apr,C0249,P7185339,Video,No,No,No,572,0,UXAek,P7185339,1P Audience,52,Female,184163,Android,Tablet,Microsoft Edge,"Portland, Oregon"
QM95L5FE4C,O3531168,Referral,124,No,1,23-Mar,C0029,O3531168,Video,No,No,No,0,0,U3kcn,O3531168,3P Audience,40,Male,96519,Windows,Desktop,Microsoft Edge,"Salem, Oregon"
1DWHDFTO54,O9222350,Direct,175,No,2,23-Sep,C0062,O9222350,Carousel,No,No,No,0,0,U2TS4,O9222350,1P Audience,25,Male,49413,Linux,Laptop,Mozilla Firefox,"Salem, Oregon"
AMKBLVPBNI,O9425523,SEO,129,Yes,3,23-Sep,C0224,O9425523,Carousel,No,No,No,0,0,U711i,O9425523,1P Audience,37,Male,107135,Linux,Laptop,Mozilla Firefox,"Eugene, Oregon"
PZLW371R07,O3260862,Referral,108,No,1,23-Aug,C0129,O3260862,Carousel,No,No,No,0,0,UnSUW,O3260862,3P Audience,36,Female,120000,Android,Tablet,Microsoft Edge,"Eugene, Oregon"
NWWHEGUE21,O9812157,Referral,169,No,2,23-Jun,C0205,O9812157,Video,No,No,No,0,0,UjZ0P,O9812157,1P Audience,30,Female,68779,macOS,Laptop,Microsoft Edge,"Salem, Oregon"
3GOZVUUDDA,P1232778,Paid Search,80,No,3,23-Jan,C0220,P1232778,Banner,Yes,No,No,292,0,UYuan,P1232778,3P Audience,43,Female,101081,macOS,Desktop,Microsoft Edge,"Portland, Oregon"
QM378H3G3R,O2378706,Direct,139,No,1,23-Aug,C0125,O2378706,Carousel,Yes,No,No,0,0,U1g5a,O2378706,Custom Audience,36,Male,86784,iOS,Smartphone,Safari,"Salem, Oregon"
V050XNDTQG,P6606636,Display,124,Yes,2,23-May,C0171,P6606636,Banner,No,No,No,357,0,UDZrN,P6606636,Custom Audience,21,Female,57016,macOS,Desktop,Microsoft Edge,"Eugene, Oregon"
Y301PP1NV0,O3171330,SEO,122,No,1,23-Sep,C0109,O3171330,Video,No,No,No,0,0,UImZG,O3171330,Custom Audience,53,Male,129991,Windows,Desktop,Microsoft Edge,"Eugene, Oregon"
10S4HQ4VKT,O1472271,SEO,127,No,3,23-Oct,C0078,O1472271,Banner,No,No,No,0,0,UkSGs,O1472271,3P Audience,37,Female,96599,iOS,Tablet,Safari,"Salem, Oregon"
UNRUVPC5RN,O8665733,Direct,171,No,3,23-Aug,C0016,O8665733,Video,No,No,No,0,0,UG3th,O8665733,3P Audience,41,Female,105515,Windows,Laptop,Microsoft Edge,"Portland, Oregon"
K0TOAAL7XI,P9039847,Display,124,No,1,23-Sep,C0092,P9039847,Carousel,No,No,No,744,0,Um489,P9039847,Custom Audience,18,Female,44390,macOS,Desktop,Microsoft Edge,"Portland, Oregon"
116QDL0XI3,P5707459,Display,161,No,2,23-Dec,C0103,P5707459,Video,No,No,No,497,0,UaAvw,P5707459,Custom Audience,32,Female,67067,macOS,Laptop,Microsoft Edge,"Eugene, Oregon"
5669ALO8F7,O1636779,Referral,135,No,3,23-Feb,C0190,O1636779,Carousel,No,No,No,0,0,UjZ0P,O1636779,1P Audience,30,Female,68779,macOS,Laptop,Microsoft Edge,"Salem, Oregon"
Y3A4653KVQ,P6656869,Paid Search,168,Yes,3,23-Dec,C0243,P6656869,Banner,No,No,No,395,0,UN9nF,P6656869,3P Audience,18,Male,42337,iOS,Smartphone,Safari,"Eugene, Oregon"
150SEV17JU,O8799622,Direct,86,No,2,23-Jan,C0073,O8799622,Video,Yes,Yes,No,0,0,URH9Q,O8799622,1P Audience,53,Female,148095,Android,Smartphone,Microsoft Edge,"Eugene, Oregon"
RXCXWRGRXS,O2790018,Direct,143,No,2,23-Oct,C0068,O2790018,Banner,No,No,No,0,0,UM3J2,O2790018,1P Audience,43,Female,92710,iOS,Smartphone,Safari,"Salem, Oregon"
DES05GRDWR,O6049897,SEO,94,No,3,23-Jan,C0082,O6049897,Video,No,No,No,0,0,UsJuT,O6049897,1P Audience,48,Female,139458,Windows,Laptop,Microsoft Edge,"Eugene, Oregon"
4M1REBZVY9,O1849686,Direct,78,No,2,23-Dec,C0143,O1849686,Carousel,No,No,No,0,0,UWSf8,O1849686,Custom Audience,37,Female,114339,Android,Tablet,Microsoft Edge,"Salem, Oregon"
Y6EZ4TN2GN,O8710113,Direct,138,Yes,1,23-Mar,C0089,O8710113,Video,No,No,No,0,0,UBcEl,O8710113,3P Audience,25,Female,45708,Android,Smartphone,Microsoft Edge,"Salem, Oregon"
YYJ2QAHNWV,P1060126,Display,132,No,2,23-Feb,C0200,P1060126,Banner,No,No,No,633,0,UIwNQ,P1060126,Custom Audience,24,Male,42149,iOS,Smartphone,Safari,"Portland, Oregon"
CPRN9F6WN6,O7697101,Referral,70,No,1,23-Feb,C0169,O7697101,Video,No,No,No,0,0,U26Yt,O7697101,3P Audience,33,Male,65046,Linux,Laptop,Mozilla Firefox,"Eugene, Oregon"
1G3B4H01PH,P8704757,Paid Search,93,No,2,23-Apr,C0003,P8704757,Video,No,No,No,833,0,UOm7g,P8704757,1P Audience,24,Male,53574,Android,Smartphone,Microsoft Edge,"Eugene, Oregon"
4LC8YHCK66,O5296556,SEO,141,No,3,23-Jan,C0163,O5296556,Video,No,No,No,0,0,UUII2,O5296556,3P Audience,35,Male,66782,Windows,Desktop,Microsoft Edge,"Portland, Oregon"
GGF4X8U19Q,P7312896,Paid Search,138,Yes,1,23-May,C0161,P7312896,Video,No,No,No,849,0,USpvr,P7312896,3P Audience,42,Male,112890,iOS,Smartphone,Safari,"Salem, Oregon"
NBNSMCTZCF,O3557152,Referral,143,Yes,1,23-Oct,C0205,O3557152,Video,No,No,No,0,0,UGXFt,O3557152,Custom Audience,22,Female,46077,Windows,Desktop,Microsoft Edge,"Eugene, Oregon"
O5XFFCS6A2,O3071473,Direct,99,No,2,23-Apr,C0172,O3071473,Banner,No,No,No,0,0,U4wny,O3071473,1P Audience,31,Male,78361,Linux,Laptop,Mozilla Firefox,"Eugene, Oregon"
B35GS7SNRR,P6991860,Display,68,No,3,23-Jul,C0184,P6991860,Carousel,No,No,No,97,0,UvlTr,P6991860,Custom Audience,33,Male,70322,Windows,Laptop,Microsoft Edge,"Salem, Oregon"
I5XSL7V053,O3914927,SEO,112,No,3,23-Oct,C0232,O3914927,Carousel,Yes,No,No,0,0,UG7C2,O3914927,3P Audience,42,Female,84763,macOS,Desktop,Microsoft Edge,"Eugene, Oregon"
SX8M18Y7QC,O8690214,Direct,65,No,1,23-Sep,C0214,O8690214,Video,No,No,No,0,0,UnbFE,O8690214,Custom Audience,16,Female,49401,Windows,Desktop,Microsoft Edge,"Salem, Oregon"
A22YHKZ2I6,P6356374,Display,105,No,1,23-Mar,C0215,P6356374,Carousel,No,No,No,334,0,UPD5f,P6356374,3P Audience,53,Female,158718,iOS,Smartphone,Safari,"Portland, Oregon"
K61NS6LK1S,P9746260,Display,88,Yes,1,23-May,C0038,P9746260,Banner,Yes,No,No,580,0,UxVfL,P9746260,3P Audience,39,Male,110647,macOS,Desktop,Microsoft Edge,"Eugene, Oregon"
RWDJ9969KE,O7513849,Referral,123,No,2,23-Sep,C0150,O7513849,Banner,Yes,Yes,No,0,0,U9FsX,O7513849,Custom Audience,33,Male,76189,macOS,Laptop,Microsoft Edge,"Eugene, Oregon"
IPTTW2GREJ,O4759429,Direct,154,No,2,23-Jun,C0218,O4759429,Video,No,No,No,0,0,UPg5E,O4759429,3P Audience,34,Male,60052,macOS,Desktop,Microsoft Edge,"Portland, Oregon"
YMUIZ7MC5G,P1396360,Paid Search,123,Yes,2,23-Apr,C0155,P1396360,Banner,No,No,No,248,0,UK35V,P1396360,Custom Audience,16,Male,59787,Linux,Laptop,Mozilla Firefox,"Portland, Oregon"
2BAEOS20QN,P8768196,Paid Search,126,No,3,23-Mar,C0224,P8768196,Banner,Yes,No,No,208,0,Un0Wg,P8768196,3P Audience,18,Female,51178,iOS,Smartphone,Safari,"Portland, Oregon"
7QW4657HUH,P5418003,Paid Search,169,No,1,23-Oct,C0189,P5418003,Banner,No,No,No,321,0,U3Pyk,P5418003,Custom Audience,23,Female,51836,iOS,Tablet,Safari,"Portland, Oregon"
2LRKXZ2J7U,P2988111,Display,74,No,2,23-Nov,C0018,P2988111,Banner,No,No,No,820,0,UcgP4,P2988111,Custom Audience,18,Female,45843,Windows,Laptop,Microsoft Edge,"Portland, Oregon"
PRJAQUV0LP,P6861438,Display,101,No,2,23-Oct,C0028,P6861438,Banner,No,No,No,192,0,U7AVx,P6861438,Custom Audience,38,Male,100983,macOS,Laptop,Microsoft Edge,"Norman, Oklahoma"
R09ZDKXLAR,O5382789,Direct,158,No,2,23-May,C0034,O5382789,Carousel,No,No,No,0,0,UmBfu,O5382789,3P Audience,43,Female,114886,Windows,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
9827TJJMHT,O7499205,Direct,376,No,5,23-Mar,C0033,O7499205,Video,Yes,Yes,Yes,0,750,UL8tI,O7499205,Custom Audience,37,Female,100750,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
LX9BYPJIWO,P4206298,Paid Search,87,No,2,23-Feb,C0171,P4206298,Banner,Yes,No,No,103,0,UyLO8,P4206298,3P Audience,32,Female,66900,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
YJWYFBTOCM,P4328402,Display,146,Yes,3,23-Dec,C0050,P4328402,Carousel,No,No,No,703,0,Uuh4Q,P4328402,Custom Audience,29,Female,75777,Windows,Laptop,Microsoft Edge,"Norman, Oklahoma"
N5BK97RLAU,O6846074,Referral,158,Yes,3,23-May,C0177,O6846074,Banner,No,No,No,0,0,UjYky,O6846074,1P Audience,30,Male,65241,iOS,Tablet,Safari,"Tulsa, Oklahoma"
VGULON39NS,P2727695,Paid Search,114,No,2,23-Sep,C0032,P2727695,Carousel,No,No,No,96,0,Uqny3,P2727695,1P Audience,52,Female,141865,iOS,Tablet,Safari,"Norman, Oklahoma"
NSET51BYBI,P9469486,Paid Search,107,No,2,23-Jan,C0056,P9469486,Banner,No,No,No,786,0,U2e9t,P9469486,1P Audience,18,Female,45628,iOS,Smartphone,Safari,"Norman, Oklahoma"
86DEJ07UH9,P9420799,Display,116,Yes,3,23-Nov,C0032,P9420799,Video,No,No,No,201,0,Ua56x,P9420799,3P Audience,29,Female,79375,Android,Smartphone,Microsoft Edge,"Tulsa, Oklahoma"
XBYCLD95PV,O1110907,Direct,162,Yes,1,23-Nov,C0101,O1110907,Carousel,No,No,No,0,0,UWSf8,O1110907,1P Audience,37,Female,114339,macOS,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
DCK7BVPLA4,P6639283,Display,145,No,1,23-Feb,C0241,P6639283,Banner,No,No,No,639,0,UPTEZ,P6639283,1P Audience,48,Female,166481,Android,Tablet,Microsoft Edge,"Tulsa, Oklahoma"
QTTGMZGTXK,P5734396,Display,99,No,2,23-Sep,C0141,P5734396,Carousel,No,No,No,454,0,UT71f,P5734396,1P Audience,23,Female,47618,iOS,Smartphone,Safari,"Tulsa, Oklahoma"
93JGAF59AN,O4964670,SEO,139,No,2,23-Dec,C0185,O4964670,Carousel,No,No,No,0,0,U45gQ,O4964670,1P Audience,18,Male,51093,macOS,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
7ORO9M23R7,P7006145,Paid Search,66,No,1,23-Aug,C0233,P7006145,Carousel,No,No,No,204,0,U45gQ,P7006145,3P Audience,18,Male,51093,iOS,Tablet,Safari,"Oklahoma City, Oklahoma"
27C9D4AW8H,P5756031,Paid Search,142,No,1,23-Mar,C0140,P5756031,Banner,No,No,No,551,0,U2TS4,P5756031,Custom Audience,25,Male,49413,Android,Tablet,Microsoft Edge,"Norman, Oklahoma"
GUDV91S0VL,P8385460,Display,149,No,1,23-Mar,C0091,P8385460,Video,Yes,No,No,540,0,UWCAD,P8385460,3P Audience,20,Male,47477,Android,Smartphone,Microsoft Edge,"Norman, Oklahoma"
EXDTEZUMK8,O5582117,Direct,86,No,3,23-Oct,C0016,O5582117,Carousel,Yes,Yes,No,0,0,U2nS6,O5582117,Custom Audience,31,Male,62331,Windows,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
0HBGPF1HBH,O2768377,Referral,102,No,1,23-Mar,C0116,O2768377,Video,No,No,No,0,0,U4yAI,O2768377,3P Audience,33,Female,66019,Android,Tablet,Microsoft Edge,"Oklahoma City, Oklahoma"
K17IKQ0HHN,P8418976,Paid Search,139,No,1,23-Feb,C0249,P8418976,Banner,No,No,No,798,0,U7AVx,P8418976,Custom Audience,38,Male,100983,macOS,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
X0TKT99W5K,P2310385,Display,123,No,3,23-Oct,C0108,P2310385,Carousel,Yes,No,No,736,0,UOWzG,P2310385,Custom Audience,44,Female,116218,Linux,Laptop,Mozilla Firefox,"Oklahoma City, Oklahoma"
QM7HK3NL3Q,O2971716,Referral,83,No,1,23-Feb,C0198,O2971716,Video,No,No,No,0,0,U7Q21,O2971716,Custom Audience,36,Male,107303,Android,Smartphone,Microsoft Edge,"Tulsa, Oklahoma"
PGKDUP90FY,O7563791,Referral,75,No,2,23-Apr,C0043,O7563791,Banner,No,No,No,0,0,UvlTr,O7563791,3P Audience,33,Male,70322,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
NPAN8FQ3CL,P3892585,Paid Search,66,No,3,23-Jun,C0241,P3892585,Banner,No,No,No,481,0,UpBnR,P3892585,1P Audience,39,Male,100830,macOS,Desktop,Microsoft Edge,"Norman, Oklahoma"
ZX5PAP5EAQ,P5051941,Display,160,Yes,3,23-Jul,C0133,P5051941,Carousel,Yes,No,No,786,0,UYX2T,P5051941,Custom Audience,43,Male,118071,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
GHIKAVPAIB,O1487216,Referral,109,Yes,3,23-Apr,C0152,O1487216,Video,No,No,No,0,0,UFncM,O1487216,3P Audience,43,Female,85349,Android,Smartphone,Microsoft Edge,"Tulsa, Oklahoma"
RLPKNMM2DA,O1245507,SEO,133,No,2,23-Nov,C0084,O1245507,Banner,No,No,No,0,0,UQfcL,O1245507,1P Audience,53,Female,182319,iOS,Smartphone,Safari,"Norman, Oklahoma"
VJ418G3G2B,O8712893,Direct,99,No,3,23-Aug,C0022,O8712893,Banner,No,No,No,0,0,U0s3m,O8712893,1P Audience,29,Male,74130,iOS,Tablet,Safari,"Norman, Oklahoma"
GYEHKZQT9G,O7127896,Referral,106,No,2,23-Jun,C0167,O7127896,Carousel,No,No,No,0,0,U4wny,O7127896,Custom Audience,31,Male,78361,iOS,Tablet,Safari,"Norman, Oklahoma"
VSZTZKCSWF,P5999531,Paid Search,74,No,1,23-Jan,C0069,P5999531,Carousel,Yes,No,No,354,0,UwWPO,P5999531,Custom Audience,30,Male,73841,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
X43OEEDBAA,P4925642,Paid Search,141,No,3,23-Jun,C0208,P4925642,Banner,No,No,No,361,0,UKfGV,P4925642,Custom Audience,18,Male,48469,iOS,Smartphone,Safari,"Tulsa, Oklahoma"
IVRZH0CS8A,O2699060,SEO,72,No,2,23-Apr,C0035,O2699060,Video,Yes,Yes,No,0,0,UKT2x,O2699060,Custom Audience,29,Male,74275,Linux,Laptop,Mozilla Firefox,"Tulsa, Oklahoma"
O6FAYWZNBG,O4823862,SEO,70,Yes,1,23-Nov,C0196,O4823862,Video,No,No,No,0,0,Uwb83,O4823862,1P Audience,42,Female,93622,macOS,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
PL6ADAL0OH,P6535396,Display,167,No,3,23-Jun,C0230,P6535396,Banner,No,No,No,738,0,U9JGv,P6535396,1P Audience,46,Male,160010,iOS,Smartphone,Safari,"Tulsa, Oklahoma"
08PYJ1KTMZ,O5350305,SEO,80,No,1,23-May,C0180,O5350305,Carousel,Yes,No,No,0,0,UCTiX,O5350305,1P Audience,24,Male,42682,macOS,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
410E0P1J19,O4190425,Direct,154,Yes,1,23-Jun,C0216,O4190425,Carousel,No,No,No,0,0,UybT3,O4190425,1P Audience,22,Male,51686,Windows,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
X7BCGZJH5D,P1236925,Paid Search,77,No,2,23-Feb,C0229,P1236925,Banner,No,No,No,783,0,UOfq2,P1236925,Custom Audience,43,Female,111034,iOS,Tablet,Safari,"Norman, Oklahoma"
WX3GCG6NPG,P5472008,Display,103,Yes,1,23-Jan,C0232,P5472008,Video,No,No,No,862,0,UPg5E,P5472008,3P Audience,34,Male,60052,macOS,Desktop,Microsoft Edge,"Norman, Oklahoma"
C46E8XCNUW,O7598706,SEO,93,No,3,23-Jan,C0158,O7598706,Banner,No,No,No,0,0,UYX2T,O7598706,1P Audience,43,Male,118071,Linux,Laptop,Mozilla Firefox,"Tulsa, Oklahoma"
AR288SFAN8,P8761407,Paid Search,84,Yes,2,23-Oct,C0114,P8761407,Carousel,No,No,No,697,0,UnXUb,P8761407,Custom Audience,29,Male,66323,macOS,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
XSGR039VC1,O3902125,SEO,175,No,3,23-Mar,C0044,O3902125,Video,No,No,No,0,0,U26Yt,O3902125,Custom Audience,33,Male,65046,macOS,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
FOKER3KJF6,O9633128,SEO,397,No,5,23-Nov,C0142,O9633128,Video,Yes,Yes,Yes,0,183,Ugsnx,O9633128,3P Audience,36,Male,115684,iOS,Smartphone,Safari,"Tulsa, Oklahoma"
YZ2EI1MBDH,O1331076,Referral,67,No,1,23-Oct,C0032,O1331076,Video,No,No,No,0,0,UM3J2,O1331076,3P Audience,43,Female,92710,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
A8T7Z6I8PJ,O9126244,Referral,136,No,3,23-Jul,C0197,O9126244,Video,No,No,No,0,0,U11u7,O9126244,1P Audience,40,Female,86550,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
XD0JLS8N2R,P4868962,Display,134,No,2,23-Dec,C0110,P4868962,Banner,No,No,No,800,0,UpXFe,P4868962,3P Audience,19,Female,46228,Linux,Laptop,Mozilla Firefox,"Oklahoma City, Oklahoma"
HZNIZONCG3,O5314360,Direct,524,No,5,23-Sep,C0118,O5314360,Banner,Yes,Yes,Yes,0,284,UyLO8,O5314360,1P Audience,32,Female,66900,macOS,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
46YFAWIIJ6,P5528228,Display,80,No,2,23-Feb,C0082,P5528228,Carousel,No,No,No,630,0,U3Pyk,P5528228,3P Audience,23,Female,51836,Android,Tablet,Microsoft Edge,"Oklahoma City, Oklahoma"
V5PV0GDZPC,P9517325,Paid Search,117,No,1,23-May,C0084,P9517325,Carousel,Yes,No,No,879,0,Un1Nh,P9517325,1P Audience,23,Male,49524,Android,Tablet,Microsoft Edge,"Norman, Oklahoma"
UMVEV47TEO,P8971761,Paid Search,110,No,3,23-Mar,C0060,P8971761,Banner,No,No,No,155,0,UFg5H,P8971761,3P Audience,31,Male,60613,macOS,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
B4BO3N8A01,P7688776,Paid Search,97,No,1,23-May,C0203,P7688776,Video,No,No,No,318,0,UOm7g,P7688776,Custom Audience,24,Male,53574,macOS,Laptop,Microsoft Edge,"Norman, Oklahoma"
